"Date","Duration","Finished","Consent","System_Device","News_1_Belief","News_1_Familiarity","News_1_Importance","News_2_Belief","News_2_Familiarity","News_2_Importance","News_3_Belief","News_3_Familiarity","News_3_Importance","News_4_Belief","News_4_Familiarity","News_4_Importance","News_5_Belief","News_5_Familiarity","News_5_Importance","News_6_Belief","News_6_Familiarity","News_6_Importance","News_7_Belief","News_7_Familiarity","News_7_Importance","News_8_Belief","News_8_Familiarity","News_8_Importance","News_9_Belief","News_9_Familiarity","News_9_Importance","News_10_Belief","News_10_Familiarity","News_10_Importance","News_11_Belief","News_11_Familiarity","News_11_Importance","News_12_Belief","News_12_Familiarity","News_12_Importance","News_13_Belief","News_13_Familiarity","News_13_Importance","News_14_Belief","News_14_Familiarity","News_14_Importance","News_15_Belief","News_15_Familiarity","News_15_Importance","News_16_Belief","News_16_Familiarity","News_16_Importance","News_17_Belief","News_17_Familiarity","News_17_Importance","News_18_Belief","News_18_Familiarity","News_18_Importance","News_19_Belief","News_19_Familiarity","News_19_Importance","News_20_Belief","News_20_Familiarity","News_20_Importance","News_21_Belief","News_21_Familiarity","News_21_Importance","News_22_Belief","News_22_Familiarity","News_22_Importance","Frequency_General","Frequency_COVID","Source_Newspaper","Source_SocialNetworks","Source_OfficialSites","Source_SharedLinks","CMQ_1","CMQ_2","CMQ_3","CMQ_4","CMQ_5","PBS_1","PBS_2","PBS_3","PBS_4","PBS_5","PBS_6","PBS_7","PBS_8","PBS_9","PBS_10","PBS_11","PBS_12","PBS_13","PBS_14","PBS_15","PBS_16","GPTS_1","GPTS_2","GPTS_3","GPTS_4","GPTS_5","GPTS_6","GPTS_7","GPTS_8","GPTS_9","GPTS_10","GPTS_11","GPTS_12","GPTS_13","GPTS_14","GPTS_15","GPTS_16","GPTS_17","GPTS_18","BSCS_1","BSCS_2","BSCS_3","BSCS_4","BSCS_5","BSCS_6","BSCS_7","BSCS_8","BSCS_9","BSCS_10","BSCS_11","BSCS_12","BSCS_13","SPQ_1","SPQ_2","SPQ_3","SPQ_4","SPQ_5","SPQ_6","SPQ_7","SPQ_8","SPQ_9","SPQ_10","AttentionCheck_1","SPQ_11","SPQ_12","SPQ_13","SPQ_14","SPQ_15","SPQ_16","SPQ_17","SPQ_18","SPQ_19","SPQ_20","SPQ_21","SPQ_22","IUS_1","IUS_2","IUS_3","IUS_4","IUS_5","IUS_6","IUS_7","IUS_8","IUS_9","IUS_10","IUS_11","IUS_12","MAIA2_1","MAIA2_2","MAIA2_3","MAIA2_4","MAIA2_5","MAIA2_6","MAIA2_7","MAIA2_8","MAIA2_9","MAIA2_10","MAIA2_11","MAIA2_12","MAIA2_13","MAIA2_14","PANAS_State_Distressed","PANAS_State_Upset","PANAS_State_Guilty","PANAS_State_Scared","PANAS_State_Hostile","PANAS_State_Irritable","PANAS_State_Ashamed","PANAS_State_Nervous","PANAS_State_Jittery","PANAS_State_Afraid","PANAS_Trait_Distressed","PANAS_Trait_Upset","PANAS_Trait_Guilty","PANAS_Trait_Scared","PANAS_Trait_Hostile","PANAS_Trait_Irritable","PANAS_Trait_Ashamed","PANAS_Trait_Nervous","PANAS_Trait_Jittery","PANAS_Trait_Afraid","AttentionCheck_2","Gov_Effective","Gov_Trust","Gov_Transparency","Compliance_WashHands","Compliance_StayHome","Compliance_Distancing","Compliance_Face","Compliance_Mask","Belief_WashHands","Belief_StayHome","Belief_Distancing","Belief_Face","Belief_Mask","Gender","Age","Country_Residence","Country_Citizenship","English_Fluency","Student","Education_Achieved","Education_Pursuing","Ethnicity","Religion_Type","Religion_Faith","Religion_Engagement","COVID_Diagnosis","COVID_IncomeStability","COVID_MentalHealth","COVID_PhysicalHealth","COVID_Relationships","COVID_SpiritualHealth","ID","Incentive","Income","Education","System_Screen","Dataset","id"
2020-06-12,21.5333333333333,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",2,2,4,1,1,5,3,2,3,3,3,3,2,2,4,3,3,3,2,2,4,3,1,4,4,2,5,1,2,2,3,2,4,3,2,4,1,2,3,4,3,4,3,2,3,4,4,4,2,2,3,2,5,5,3,3,3,3,3,3,5,4,4,5,2,5,"Once a day","Once a day","2","4","2","4",7,6,5,4,2,4,3,2,2,2,2,2,1,0,0,5,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,3,1,3,1,2,4,2,"No","No","Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","Yes","Yes","No","No","No","No","No","Yes","No",2,2,3,1,2,2,2,3,2,2,1,1,3,1,1,2,1,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,1,0,3,1,1,0,1,0,0,0,0,0,0,"Washing Hands",5,4,5,6,6,6,4,6,5,6,5,5,6,"Female",49,"Yes",,3,"No","Diploma",,"Chinese","Buddhism",7,6,"I have not been tested and I do not think I have COVID-19.",4,5,3,5,4,"1979",TRUE,,0,230400,"SG",
2020-06-11,1361.3,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",6,5,1,2,3,3,1,2,4,5,4,3,5,6,6,4,5,3,4,5,4,2,3,3,1,1,4,3,3,3,3,3,3,4,5,5,3,3,3,3,3,3,3,3,3,4,4,3,4,4,3,4,5,3,5,5,5,5,4,1,3,3,6,5,5,5,"Thrice a day","Twice a day","3","3","3","3",6,5,5,5,5,2,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,2,1,0,0,2,2,2,3,2,0,2,0,0,0,0,0,0,0,2,2,0,1,0,0,2,1,3,3,3,2,2,"No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No",3,3,3,3,3,3,4,3,3,3,3,3,2,2,2,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Washing Hands",4,4,4,4,4,5,4,6,5,5,5,5,6,"Female",20,"Yes",,3,"Yes",,"Bachelors Degree","Chinese","Buddhism",7,6,"I have not been tested and I do not think I have COVID-19.",3,2,3,3,3,"4617",TRUE,2500,2,250125,"SG",
2020-06-12,13.6666666666667,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",4,5,6,6,2,6,1,5,6,2,5,1,3,6,6,2,6,1,0,4,6,5,6,6,6,4,6,0,0,6,5,5,6,3,2,6,2,0,5,4,3,1,4,5,6,6,6,6,6,6,0,6,6,6,1,6,6,2,6,5,6,6,6,6,6,6,"Thrice a day","More than thrice a day","2","6","6","1",10,10,10,9,8,4,0,0,0,6,0,1,3,6,0,2,1,6,2,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,2,3,4,4,2,2,3,2,2,3,3,2,4,1,2,3,1,"No","No","No","Yes","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No",1,2,2,2,6,2,3,6,3,2,2,2,3,3,4,4,1,3,1,5,2,3,2,3,4,5,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,"Washing Hands",2,3,1,6,6,6,5,6,4,2,6,3,6,"Female",21,"Yes",,4,"No","Diploma",,"Chinese","Christianity",2,2,"I have not been tested and I do not think I have COVID-19.",4,2,1,3,3,"2181",TRUE,5000,0,304500,"SG",
2020-06-12,12.7333333333333,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",2,2,2,2,2,2,5,4,5,4,4,4,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,2,2,2,4,4,4,2,2,2,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,2,2,4,4,4,4,4,4,2,2,2,4,5,5,"More than thrice a day","More than thrice a day","4","5","5","5",5,9,5,5,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,0,1,1,1,4,1,1,4,3,"No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No",1,1,1,1,1,1,2,1,2,1,1,1,3,0,2,2,3,3,1,0,2,2,1,1,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Staying Home",3,3,3,3,3,3,3,3,3,3,3,3,3,"Male",55,"Yes",,3,"No","Bachelors Degree",,"Chinese","Taoism",5,,"I have not been tested and I do not think I have COVID-19.",3,3,3,3,3,"2849",TRUE,25000,4,259200,"SG",
2020-06-12,54.9333333333333,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",0,1,2,2,2,2,4,3,4,2,2,3,3,3,3,6,5,4,3,2,3,2,2,1,2,2,2,3,2,3,2,2,2,4,3,4,0,0,2,3,2,3,3,3,3,3,3,3,3,2,2,3,2,3,3,2,3,0,0,2,3,2,3,3,3,3,"Once a day","Once a day","0","2","1","3",6,6,4,5,6,3,3,3,3,4,3,3,3,2,3,3,3,3,3,4,3,2,2,3,2,2,2,3,3,2,2,2,1,1,3,2,2,2,1,2,3,4,2,2,4,2,4,2,3,4,2,1,"Yes","No","Yes","No","No","Yes","Yes","Yes","No","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes",4,4,3,4,3,3,3,3,4,4,4,3,1,1,1,2,4,4,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,"Washing Hands",3,3,3,4,4,4,4,3,4,4,4,4,3,"Female",30,"Yes",,3,"Yes",,"sec 4","Chinese","Buddhism",5,5,"I have not been tested and I do not think I have COVID-19.",4,3,2,2,2,"3337",TRUE,450,,324990,"SG",
2020-06-12,23.75,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",0,0,4,0,0,6,0,0,4,6,6,6,2,6,6,6,6,2,0,4,0,1,4,0,1,0,4,0,0,3,0,4,5,5,5,6,4,6,1,6,4,1,4,1,1,6,6,6,6,6,6,5,6,4,1,6,2,6,6,6,6,6,6,6,6,6,"More than thrice a day","More than thrice a day","1","6","1","5",10,8,9,2,1,3,3,3,3,3,3,4,3,3,4,4,4,3,2,3,4,0,0,3,1,0,0,4,1,1,0,0,0,0,0,0,0,1,3,4,2,0,3,0,3,1,1,4,0,0,4,3,"Yes","No","No","Yes","No","No","No","No","Yes","No","Yes","No","No","No","Yes","Yes","No","Yes","No","No","No","No","No",4,4,6,4,4,4,5,3,1,2,0,4,5,4,2,5,4,5,1,1,3,5,3,4,2,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Washing Hands",5,6,5,6,5,6,6,6,6,6,6,6,6,"Female",36,"Yes",,4,"No","Masters Degree or similar",,"Chinese","No religion",1,1,"I have not been tested and I do not think I have COVID-19.",3,3,4,1,3,"9074",TRUE,3750,6,1049088,"SG",
2020-06-12,23,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",6,6,6,0,0,6,3,6,5,3,0,4,0,6,3,4,4,2,0,6,3,0,6,0,1,1,4,0,6,3,0,6,3,4,3,4,1,0,3,2,0,3,4,4,3,5,6,5,5,5,3,5,5,5,0,6,3,4,6,0,6,6,4,6,0,5,"More than thrice a day","Thrice a day","0","6","6","6",6,8,5,0,4,3,0,0,0,6,0,3,0,4,0,3,0,3,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,4,3,2,3,0,0,2,0,"Yes","No","No","No","No","No","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No",2,4,2,2,0,2,4,0,3,4,0,0,1,2,3,3,3,0,4,4,0,4,3,5,5,5,2,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Washing Hands",6,6,6,5,6,6,5,6,6,6,6,6,6,"Female",32,"Yes",,4,"No","Diploma",,"Chinese","Christianity",0,0,"I have not been tested and I do not think I have COVID-19.",1,2,5,6,3,"5935",TRUE,2100,0,376980,"SG",
2020-06-12,116.3,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",0,0,2,0,1,1,4,4,5,4,1,6,1,5,0,6,5,1,1,4,6,4,6,6,5,4,4,1,0,4,1,1,1,6,2,5,0,0,0,2,0,2,2,2,1,6,6,5,6,6,6,5,5,5,6,5,6,1,1,1,6,5,5,6,6,6,"Twice a day","Twice a day","5","3","3","3",5,5,6,5,5,3,5,3,5,3,3,3,3,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,6,6,6,5,3,3,6,3,3,3,3,1,1,1,1,1,1,0,3,2,2,1,4,0,2,2,4,2,2,2,2,2,4,2,3,2,2,2,4,2,2,2,4,2,3,"Social Distancing",3,1,0,5,5,5,5,6,5,4,6,5,6,"Female",35,"Yes",,3,"No","Masters Degree or similar",,"Chinese","No religion",2,1,"I have not been tested and I do not think I have COVID-19.",2,3,3,1,3,"1260",TRUE,2500,6,304704,"SG",
2020-06-12,18.6833333333333,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",1,1,0,5,6,6,6,5,5,6,6,1,1,1,4,5,6,6,2,1,5,6,6,2,6,5,5,5,5,5,6,5,4,5,5,6,1,1,2,5,4,2,5,5,5,5,6,2,5,6,5,5,5,4,5,6,5,3,4,5,1,6,5,6,6,6,"Once a day","Once a day","6","5","6","4",7,8,8,3,6,5,5,6,5,0,5,5,5,5,6,5,5,5,6,5,5,3,1,3,1,3,1,1,1,1,0,1,1,1,1,1,0,3,1,3,1,0,1,1,3,3,3,3,1,0,1,3,"No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",5,5,5,6,6,5,5,6,5,5,2,5,1,1,3,1,1,1,1,0,0,3,3,3,4,4,2,2,1,1,1,1,1,1,1,0,2,1,1,2,3,1,1,1,2,1,"Staying Home",4,5,6,4,6,5,5,6,4,5,5,6,5,"Male",42,"Yes",,3,"No","Diploma",,"Chinese","Buddhism",7,6,"I have not been tested and I do not think I have COVID-19.",5,4,5,4,4,"7788",TRUE,3900,0,370944,"SG",
2020-06-12,23.1666666666667,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",2,3,4,2,3,5,4,3,3,6,3,4,5,5,6,4,4,2,1,2,3,3,3,4,0,5,3,0,2,4,1,1,5,5,4,6,6,6,2,5,4,3,4,3,3,4,4,4,6,6,6,1,2,2,2,4,2,0,0,6,3,3,4,6,6,6,"Twice a day","Twice a day","1","6","2","3",8,9,7,6,6,5,3,4,2,3,1,4,0,4,2,6,4,6,1,4,4,2,1,3,3,2,1,2,3,2,0,4,0,0,0,1,2,2,1,0,1,2,2,3,2,2,3,2,2,0,3,2,"No","Yes","No","Yes","Yes","No","No","No","No","Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No",5,4,4,4,5,4,5,4,4,3,4,4,2,1,2,3,3,2,1,3,3,2,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Washing Hands",5,6,4,5,5,6,1,6,5,6,6,4,6,"Male",24,"Yes",,4,"Yes",,"Bachelors Degree","Chinese","Buddhism",7,7,"I have not been tested and I do not think I have COVID-19.",0,2,0,0,2,"3032",TRUE,,2,304500,"SG",
2020-06-12,18.9166666666667,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",0,2,3,1,1,4,4,4,4,3,2,3,3,4,4,0,2,0,0,3,0,0,3,0,3,3,4,0,2,0,1,2,2,5,5,6,2,1,1,5,5,3,5,4,4,6,6,6,6,6,5,0,3,3,5,6,5,6,5,3,6,6,4,6,6,4,"Twice a day","Once a day","3","1","6","1",3,3,2,2,3,5,4,2,3,2,2,2,2,2,5,2,2,2,5,1,2,2,0,1,3,0,1,3,0,1,3,4,0,1,0,0,0,1,2,1,2,2,1,2,3,2,2,3,1,1,1,1,"Yes","No","Yes","No","Yes","No","No","No","No","No","Yes","No","No","No","Yes","Yes","No","Yes","No","No","No","No","No",2,3,6,3,4,2,6,2,1,0,0,0,1,2,3,3,5,1,2,3,2,5,3,5,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,"Washing Hands",4,6,5,6,5,6,6,6,6,6,6,6,6,"Female",41,"Yes",,4,"No","Diploma",,"Chinese","No religion",4,4,"I have not been tested and I do not think I have COVID-19.",6,3,6,3,3,"2224",TRUE,600,0,304500,"SG",
2020-06-12,36.95,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",0,0,2,2,2,4,2,3,3,3,2,4,3,4,2,3,3,3,0,0,6,1,1,6,1,0,4,0,1,6,2,2,4,4,0,6,0,0,0,4,3,3,3,4,3,5,4,3,5,5,3,1,0,5,2,2,4,3,4,5,4,4,5,6,3,3,"Once a day","Once a day","4","5","3","4",7,8,5,6,6,4,4,2,3,2,3,1,3,2,2,4,3,2,2,0,4,0,1,3,3,2,1,4,3,4,3,3,1,2,2,1,3,1,3,3,3,2,2,1,3,1,2,3,2,3,3,1,"Yes","No","No","Yes","No","No","Yes","No","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes",2,4,3,3,3,4,2,4,3,5,5,4,3,4,2,4,5,4,0,4,4,3,1,4,5,3,1,3,2,3,2,4,1,1,2,1,1,1,1,1,3,3,2,2,2,1,"Washing Hands",4,5,3,5,3,5,3,3,5,3,5,3,5,"Female",40,"Yes",,2,"No","Bachelors Degree",,"Chinese","No religion",3,0,"I have not been tested and I do not think I have COVID-19.",4,4,3,3,3,"1798",TRUE,500,4,259200,"SG",
2020-06-14,23.3666666666667,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",0,6,6,0,0,3,6,0,6,3,0,6,0,6,6,1,6,6,1,0,6,3,0,6,1,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,1,6,1,0,6,0,6,6,6,6,6,1,0,6,3,6,6,0,0,6,6,6,6,6,6,6,"Once a day","Once a day","6","6","6","0",10,10,5,0,10,3,0,3,0,3,0,6,0,0,0,3,0,3,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,0,4,4,0,0,"Yes","No","Yes","No","No","Yes","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","No","No","No","Yes","No","Yes","Yes",0,4,0,0,6,0,0,0,6,0,6,0,0,5,0,3,5,5,3,3,3,5,0,0,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Washing Hands",0,3,6,0,6,3,0,6,6,6,6,6,6,"Male",25,"Yes",,3,"Yes",,"Bachelors Degree","Chinese","No religion",0,0,"I have not been tested and I do not think I have COVID-19.",0,3,3,3,3,"5129",TRUE,1875,2,250125,"SG",
2020-06-14,30.1,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",4,6,4,1,4,6,4,2,2,4,6,5,0,6,4,0,6,6,1,6,4,1,4,2,2,4,6,0,6,4,2,4,6,5,0,0,0,0,0,5,5,0,5,6,6,5,6,6,6,6,6,1,0,0,4,6,0,6,6,6,6,6,6,6,6,6,"Once a day","Twice a day","0","6","6","1",7,10,3,8,1,4,4,4,2,0,2,4,1,4,1,4,4,4,2,4,4,0,0,3,0,1,0,3,3,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,4,1,3,3,1,0,1,"No","Yes","No","No","Yes","No","No","Yes","No","No","Yes","Yes","No","No","No","Yes","Yes","No","No","No","Yes","Yes","Yes",2,4,2,4,5,2,4,2,1,1,1,1,2,5,2,5,4,3,0,1,4,4,0,0,4,5,1,3,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,"Washing Hands",5,6,6,4,5,2,2,6,6,5,5,3,6,"Female",29,"Yes",,4,"No","Bachelors Degree",,"Chinese","Taoism",7,6,"I have not been tested and I do not think I have COVID-19.",3,3,3,3,3,"6081",TRUE,2500,4,614400,"SG",
2020-06-15,19.95,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",5,6,5,4,1,5,4,6,5,4,4,4,4,6,4,2,6,5,2,6,4,2,5,2,3,2,5,0,0,2,2,2,4,4,4,6,2,4,2,6,5,4,5,4,4,6,6,5,6,6,1,2,0,2,4,4,4,0,0,3,6,6,4,6,6,4,"Twice a day","More than thrice a day","0","4","6","0",8,8,3,6,4,1,1,3,0,0,0,2,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,3,1,1,0,0,3,1,1,4,1,1,3,3,"No","No","No","Yes","No","No","No","No","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,6,4,2,4,4,5,2,2,4,2,2,3,4,3,4,3,4,2,2,1,1,1,5,5,5,3,3,3,2,1,2,3,3,3,2,0,0,0,1,0,0,0,1,1,1,"Washing Hands",4,4,4,2,6,5,0,6,5,6,6,2,6,"Female",22,"Yes",,4,"Yes",,"Bachelors Degree","Chinese","Buddhism",6,4,"I have not been tested and I do not think I have COVID-19.",2,2,6,4,2,"1800",TRUE,1250,2,304704,"SG",
2020-06-15,34.6166666666667,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",0,5,6,1,0,6,0,5,3,5,4,5,2,6,6,2,4,4,0,6,6,2,5,4,4,5,6,0,3,4,0,4,6,4,0,5,6,6,1,5,5,5,4,0,4,1,4,2,6,6,1,4,0,6,5,6,2,6,6,1,5,4,5,6,4,2,"More than thrice a day","More than thrice a day","5","6","0","1",8,10,6,2,2,0,0,4,2,3,3,2,2,3,2,2,1,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,2,4,2,1,2,3,0,2,3,"No","No","No","Yes","Yes","No","No","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No","Yes","No","No","Yes","Yes",5,5,5,5,6,6,6,4,6,4,2,1,2,4,4,2,4,3,4,3,3,2,2,2,3,3,3,1,0,0,0,3,0,3,3,1,1,1,0,0,0,3,0,3,3,0,"Washing Hands",4,4,4,4,6,5,4,6,5,6,2,6,4,"Male",22,"Yes",,4,"Yes",,"Bachelors Degree","Chinese",,,,"I have not been tested and I do not think I have COVID-19.",3,2,3,3,3,"2206",TRUE,,2,921600,"SG",
2020-06-16,434.383333333333,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",2,0,5,2,0,5,3,0,5,3,0,6,3,0,6,4,3,3,3,4,6,3,2,4,3,1,6,0,0,4,3,0,5,4,1,6,3,0,5,3,1,6,3,0,3,3,2,3,6,6,3,4,3,4,4,4,3,3,3,3,3,2,6,6,3,6,"Once a day","Twice a day","0","6","6","5",6,8,6,5,5,3,4,4,2,3,4,3,0,3,3,4,3,3,2,3,4,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,3,3,3,2,3,3,2,2,2,3,2,1,"Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes",3,3,4,4,2,3,4,2,4,4,3,3,2,3,3,3,3,4,3,2,3,3,2,3,3,3,2,2,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,"Washing Hands",3,3,3,5,6,5,4,6,6,6,5,5,6,"Female",40,"Yes",,3,"No","Bachelors Degree",,"Chinese","Buddhism",1,1,"I have not been tested and I do not think I have COVID-19.",3,3,3,3,3,"9546",TRUE,,4,1049088,"SG",
2020-06-17,202.15,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",4,3,6,4,3,6,3,3,4,3,3,6,4,4,6,4,4,6,2,3,4,3,3,4,3,3,6,0,0,0,4,3,6,6,5,6,2,2,6,3,3,3,4,4,4,6,4,6,6,6,6,3,3,6,2,4,3,3,3,3,6,6,6,6,6,6,"Once a day","Twice a day","5","3","6","3",10,10,8,6,9,6,0,4,3,6,0,4,0,6,0,0,0,6,6,4,4,3,3,3,3,0,0,4,4,4,1,3,2,2,2,2,3,2,2,1,3,2,2,0,3,3,2,2,3,0,4,2,"Yes","Yes","No","No","Yes","No","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No","No","No","Yes",5,6,6,4,5,5,6,4,3,4,3,4,2,4,5,3,3,3,3,3,2,4,3,5,5,5,3,3,0,0,3,3,0,3,0,0,2,3,0,0,2,2,0,2,0,0,"Washing Hands",2,1,2,5,6,4,3,6,6,6,2,6,6,"Male",23,"Yes",,4,"Yes",,"Bachelors Degree","Chinese","Christianity",7,7,"I have not been tested and I do not think I have COVID-19.",2,1,2,0,4,"2147",TRUE,571.43,2,280800,"SG",
2020-06-17,35.1166666666667,"False","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",0,0,3,5,4,5,0,0,3,0,0,6,3,0,5,6,6,5,4,4,6,2,4,5,4,0,6,4,4,3,3,0,1,1,1,3,0,0,1,0,0,3,5,0,2,6,5,5,6,6,3,4,1,6,1,0,3,0,0,2,0,0,5,6,5,6,"Once a day","Once a day","4","6","6","2",2,7,3,7,6,5,0,0,2,0,0,0,3,0,0,2,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,3,3,2,1,1,1,3,0,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes",2,2,3,1,2,1,0,0,1,2,2,1,0,2,0,3,4,3,1,1,0,4,0,4,5,4,3,0,0,1,0,3,0,3,3,3,3,0,0,2,0,0,0,2,0,2,"Social Distancing",5,5,3,5,6,6,0,6,6,6,6,6,6,"Male",18,"Yes",,4,"Yes",,"Diploma","Chinese","No religion",0,0,"I have not been tested and I do not think I have COVID-19.",3,4,3,3,3,"1278",TRUE,,-2,376980,"SG",
